num,G.num,Food.Wastes,Food.Wastes.Clean,Group,pH,TS.Perc,VS.Perc,TOC,TKN,Fat.Perc,Protein.Perc,Carbohydrate.Perc,TP,TK,C.N.Mixture,BMP
3125,MP.50+OT.88,Chicken_cooked_AND_Chocolate,Chicken_cooked_AND_Chocolate,MP+OT,0,0,0,0,0,0.5045,0.15445,0.34105,0,0,0,0
3126,MP.51+MP.52,Lamb_cooked_AND_Ham_scraps,Lamb_cooked_AND_Ham_scraps,MP+MP,0,0,0,0,0,0.57105,0.24535,0.1836,0,0,0,0
3127,MP.51+MP.53,Lamb_cooked_AND_Sliced_meat,Lamb_cooked_AND_Sliced_meat,MP+MP,0,0,0,0,0,0.5014,0.2515,0.2471,0,0,0,0
3128,MP.51+MP.54,Lamb_cooked_AND_Offal,Lamb_cooked_AND_Offal,MP+MP,0,0,0,0,0,0.5517,0.24535,0.20295,0,0,0,0
3129,MP.51+FP.55,Lamb_cooked_AND_canned_tuna_fish,Lamb_cooked_AND_canned_tuna_fish,MP+FP,0,0,0,0,0,0.58315,0.26835,0.1485,0,0,0,0
3130,MP.51+FP.56,Lamb_cooked_AND_freeze_fish,Lamb_cooked_AND_freeze_fish,MP+FP,0,0,0,0,0,0.5877,0.29015,0.1222,0,0,0,0
3131,MP.51+FP.57,Lamb_cooked_AND_fresh_fish,Lamb_cooked_AND_fresh_fish,MP+FP,0,0,0,0,0,0.56725,0.32815,0.1046,0,0,0,0
3132,MP.51+FP.58,Lamb_cooked_AND_fish_flesh_salmon,Lamb_cooked_AND_fish_flesh_salmon,MP+FP,0,0,0,0,0,0.5788,0.26115,0.16005,0,0,0,0
3133,MP.51+FP.59,Lamb_cooked_AND_Fish_and_shellfish,Lamb_cooked_AND_Fish_and_shellfish,MP+FP,0,0,0,0,0,0.6834,0.2193,0.0971,0,0,0,0
3134,MP.51+EP.60,Lamb_cooked_AND_Whole_egg,Lamb_cooked_AND_Whole_egg,MP+EP,0,0,0,0,0,0.63165,0.23325,0.1351,0,0,0,0
3135,MP.51+EP.61,Lamb_cooked_AND_Cooked_eggs,Lamb_cooked_AND_Cooked_eggs,MP+EP,0,0,0,0,0,0.6005,0.2684,0.1311,0,0,0,0
3136,MP.51+EP.62,Lamb_cooked_AND_Pickled_eggs,Lamb_cooked_AND_Pickled_eggs,MP+EP,0,0,0,0,0,0.6555,0.2091,0.13385,0,0,0,0
3137,MP.51+EP.63,Lamb_cooked_AND_Raw_eggs,Lamb_cooked_AND_Raw_eggs,MP+EP,0,0,0,0,0,0.6617,0.2132,0.1251,0,0,0,0
3138,MP.51+SSG.64,Lamb_cooked_AND_Sugar,Lamb_cooked_AND_Sugar,MP+SSG,0,0,0,0,0,0.2724,0.1774,0.5502,0,0,0,0
3139,MP.51+SSG.65,Lamb_cooked_AND_Sweet_cream,Lamb_cooked_AND_Sweet_cream,MP+SSG,0,0,0,0,0,0.5424,0.161,0.2966,0,0,0,0
3140,MP.51+SSG.66,Lamb_cooked_AND_Chocolate_pudding,Lamb_cooked_AND_Chocolate_pudding,MP+SSG,0,0,0,0,0,0.2964,0.16925,0.53435,0,0,0,0
3141,MP.51+SSG.67,Lamb_cooked_AND_Cakes,Lamb_cooked_AND_Cakes,MP+SSG,0,0,0,0,0,0.3849,0.16545,0.44965,0,0,0,0
3142,MP.51+SSG.68,Lamb_cooked_AND_Jelly,Lamb_cooked_AND_Jelly,MP+SSG,0,0,0,0,0,0.2724,0.1403,0.5873,0,0,0,0
3143,MP.51+SSG.69,Lamb_cooked_AND_Mousse,Lamb_cooked_AND_Mousse,MP+SSG,0,0,0,0,0,0.3584,0.17195,0.46965,0,0,0,0
3144,MP.51+SSG.70,"Lamb_cooked_AND_Other_dessert_wafers,etc.","Lamb_cooked_AND_Other_dessert_wafers,etc.",MP+SSG,0,0,0,0,0,0.3474,0.1715,0.4811,0,0,0,0
3145,MP.51+SS.71,Lamb_cooked_AND_Condiments,Lamb_cooked_AND_Condiments,MP+SS,0,0,0,0,0,0.2887,0.19435,0.51695,0,0,0,0
3146,MP.51+SS.72,Lamb_cooked_AND_Canned_soup,Lamb_cooked_AND_Canned_soup,MP+SS,0,0,0,0,0,0.2748,0.215,0.5102,0,0,0,0
3147,MP.51+SS.73,Lamb_cooked_AND_Soup,Lamb_cooked_AND_Soup,MP+SS,0,0,0,0,0,0.2739,0.16845,0.5591,0,0,0,0
3148,MP.51+BEV.74,Lamb_cooked_AND_Cola_beverage,Lamb_cooked_AND_Cola_beverage,MP+BEV,0,0,0,0,0,0.2734,0.1395,0.5871,0,0,0,0
3149,MP.51+BEV.75,Lamb_cooked_AND_Tea_beverage,Lamb_cooked_AND_Tea_beverage,MP+BEV,0,0,0,0,0,0.2725,0.251,0.4765,0,0,0,0
3150,MP.51+BEV.76,Lamb_cooked_AND_Fruit_juices_orange,Lamb_cooked_AND_Fruit_juices_orange,MP+BEV,0,0,0,0,0,0.2724,0.24205,0.4856,0,0,0,0
3151,MP.51+RERW.77,Lamb_cooked_AND_Food_from_conference,Lamb_cooked_AND_Food_from_conference,MP+RERW,0,0,0,0,0,0.34345,0.2154,0.44115,0,0,0,0
3152,MP.51+RERW.78,Lamb_cooked_AND_Food_from_hotel,Lamb_cooked_AND_Food_from_hotel,MP+RERW,0,0,0,0,0,0.4934,0.2685,0.2381,0,0,0,0
3153,MP.51+RERW.79,Lamb_cooked_AND_Piece_of_pizza,Lamb_cooked_AND_Piece_of_pizza,MP+RERW,0,0,0,0,0,0.3054,0.2595,0.4351,0,0,0,0
3154,MP.51+RERW.80,Lamb_cooked_AND_French_fries,Lamb_cooked_AND_French_fries,MP+RERW,0,0,0,0,0,0.4204,0.163,0.4166,0,0,0,0
3155,MP.51+RERW.81,Lamb_cooked_AND_Gravy_tomato_sauce,Lamb_cooked_AND_Gravy_tomato_sauce,MP+RERW,0,0,0,0,0,0.2757,0.1633,0.561,0,0,0,0
3156,MP.51+OT.82,Lamb_cooked_AND_Plain_pasta,Lamb_cooked_AND_Plain_pasta,MP+OT,0,0,0,0,0,0.3024,0.206,0.4916,0,0,0,0
3157,MP.51+OT.83,Lamb_cooked_AND_Meat_pasta,Lamb_cooked_AND_Meat_pasta,MP+OT,0,0,0,0,0,0.3424,0.2325,0.4251,0,0,0,0
3158,MP.51+OT.84,Lamb_cooked_AND_Rice,Lamb_cooked_AND_Rice,MP+OT,0,0,0,0,0,0.2774,0.176,0.5466,0,0,0,0
3159,MP.51+OT.85,Lamb_cooked_AND_Cafeteria_wastes_CW,Lamb_cooked_AND_Cafeteria_wastes_CW,MP+OT,0,0,0,0,0,0.2924,0.221,0.4866,0,0,0,0
3160,MP.51+OT.86,Lamb_cooked_AND_Tea,Lamb_cooked_AND_Tea,MP+OT,0,0,0,0,0,0.27245,0.253,0.47455,0,0,0,0
3161,MP.51+OT.87,Lamb_cooked_AND_Spent_coffee_grounds,Lamb_cooked_AND_Spent_coffee_grounds,MP+OT,0,0,0,0,0,0.573,0.3354,0.0916,0,0,0,0
3162,MP.51+OT.88,Lamb_cooked_AND_Chocolate,Lamb_cooked_AND_Chocolate,MP+OT,0,0,0,0,0,0.4404,0.17845,0.38115,0,0,0,0
3163,MP.52+MP.53,Ham_scraps_AND_Sliced_meat,Ham_scraps_AND_Sliced_meat,MP+MP,0,0,0,0,0,0.52765,0.22485,0.2475,0,0,0,0
3164,MP.52+MP.54,Ham_scraps_AND_Offal,Ham_scraps_AND_Offal,MP+MP,0,0,0,0,0,0.57795,0.2187,0.20335,0,0,0,0
3165,MP.52+FP.55,Ham_scraps_AND_canned_tuna_fish,Ham_scraps_AND_canned_tuna_fish,MP+FP,0,0,0,0,0,0.6094,0.2417,0.1489,0,0,0,0
3166,MP.52+FP.56,Ham_scraps_AND_freeze_fish,Ham_scraps_AND_freeze_fish,MP+FP,0,0,0,0,0,0.61395,0.2635,0.1226,0,0,0,0
3167,MP.52+FP.57,Ham_scraps_AND_fresh_fish,Ham_scraps_AND_fresh_fish,MP+FP,0,0,0,0,0,0.5935,0.3015,0.105,0,0,0,0
3168,MP.52+FP.58,Ham_scraps_AND_fish_flesh_salmon,Ham_scraps_AND_fish_flesh_salmon,MP+FP,0,0,0,0,0,0.60505,0.2345,0.16045,0,0,0,0
3169,MP.52+FP.59,Ham_scraps_AND_Fish_and_shellfish,Ham_scraps_AND_Fish_and_shellfish,MP+FP,0,0,0,0,0,0.70965,0.19265,0.0975,0,0,0,0
3170,MP.52+EP.60,Ham_scraps_AND_Whole_egg,Ham_scraps_AND_Whole_egg,MP+EP,0,0,0,0,0,0.6579,0.2066,0.1355,0,0,0,0
3171,MP.52+EP.61,Ham_scraps_AND_Cooked_eggs,Ham_scraps_AND_Cooked_eggs,MP+EP,0,0,0,0,0,0.62675,0.24175,0.1315,0,0,0,0
3172,MP.52+EP.62,Ham_scraps_AND_Pickled_eggs,Ham_scraps_AND_Pickled_eggs,MP+EP,0,0,0,0,0,0.68175,0.18245,0.13425,0,0,0,0
3173,MP.52+EP.63,Ham_scraps_AND_Raw_eggs,Ham_scraps_AND_Raw_eggs,MP+EP,0,0,0,0,0,0.68795,0.18655,0.1255,0,0,0,0
3174,MP.52+SSG.64,Ham_scraps_AND_Sugar,Ham_scraps_AND_Sugar,MP+SSG,0,0,0,0,0,0.29865,0.15075,0.5506,0,0,0,0
3175,MP.52+SSG.65,Ham_scraps_AND_Sweet_cream,Ham_scraps_AND_Sweet_cream,MP+SSG,0,0,0,0,0,0.56865,0.13435,0.297,0,0,0,0
3176,MP.52+SSG.66,Ham_scraps_AND_Chocolate_pudding,Ham_scraps_AND_Chocolate_pudding,MP+SSG,0,0,0,0,0,0.32265,0.1426,0.53475,0,0,0,0
3177,MP.52+SSG.67,Ham_scraps_AND_Cakes,Ham_scraps_AND_Cakes,MP+SSG,0,0,0,0,0,0.41115,0.1388,0.45005,0,0,0,0
3178,MP.52+SSG.68,Ham_scraps_AND_Jelly,Ham_scraps_AND_Jelly,MP+SSG,0,0,0,0,0,0.29865,0.11365,0.5877,0,0,0,0
3179,MP.52+SSG.69,Ham_scraps_AND_Mousse,Ham_scraps_AND_Mousse,MP+SSG,0,0,0,0,0,0.38465,0.1453,0.47005,0,0,0,0
3180,MP.52+SSG.70,"Ham_scraps_AND_Other_dessert_wafers,etc.","Ham_scraps_AND_Other_dessert_wafers,etc.",MP+SSG,0,0,0,0,0,0.37365,0.14485,0.4815,0,0,0,0
3181,MP.52+SS.71,Ham_scraps_AND_Condiments,Ham_scraps_AND_Condiments,MP+SS,0,0,0,0,0,0.31495,0.1677,0.51735,0,0,0,0
3182,MP.52+SS.72,Ham_scraps_AND_Canned_soup,Ham_scraps_AND_Canned_soup,MP+SS,0,0,0,0,0,0.30105,0.18835,0.5106,0,0,0,0
3183,MP.52+SS.73,Ham_scraps_AND_Soup,Ham_scraps_AND_Soup,MP+SS,0,0,0,0,0,0.30015,0.1418,0.5595,0,0,0,0
3184,MP.52+BEV.74,Ham_scraps_AND_Cola_beverage,Ham_scraps_AND_Cola_beverage,MP+BEV,0,0,0,0,0,0.29965,0.11285,0.5875,0,0,0,0
3185,MP.52+BEV.75,Ham_scraps_AND_Tea_beverage,Ham_scraps_AND_Tea_beverage,MP+BEV,0,0,0,0,0,0.29875,0.22435,0.4769,0,0,0,0
3186,MP.52+BEV.76,Ham_scraps_AND_Fruit_juices_orange,Ham_scraps_AND_Fruit_juices_orange,MP+BEV,0,0,0,0,0,0.29865,0.2154,0.486,0,0,0,0
3187,MP.52+RERW.77,Ham_scraps_AND_Food_from_conference,Ham_scraps_AND_Food_from_conference,MP+RERW,0,0,0,0,0,0.3697,0.18875,0.44155,0,0,0,0
3188,MP.52+RERW.78,Ham_scraps_AND_Food_from_hotel,Ham_scraps_AND_Food_from_hotel,MP+RERW,0,0,0,0,0,0.51965,0.24185,0.2385,0,0,0,0
3189,MP.52+RERW.79,Ham_scraps_AND_Piece_of_pizza,Ham_scraps_AND_Piece_of_pizza,MP+RERW,0,0,0,0,0,0.33165,0.23285,0.4355,0,0,0,0
3190,MP.52+RERW.80,Ham_scraps_AND_French_fries,Ham_scraps_AND_French_fries,MP+RERW,0,0,0,0,0,0.44665,0.13635,0.417,0,0,0,0
3191,MP.52+RERW.81,Ham_scraps_AND_Gravy_tomato_sauce,Ham_scraps_AND_Gravy_tomato_sauce,MP+RERW,0,0,0,0,0,0.30195,0.13665,0.5614,0,0,0,0
3192,MP.52+OT.82,Ham_scraps_AND_Plain_pasta,Ham_scraps_AND_Plain_pasta,MP+OT,0,0,0,0,0,0.32865,0.17935,0.492,0,0,0,0
3193,MP.52+OT.83,Ham_scraps_AND_Meat_pasta,Ham_scraps_AND_Meat_pasta,MP+OT,0,0,0,0,0,0.36865,0.20585,0.4255,0,0,0,0
3194,MP.52+OT.84,Ham_scraps_AND_Rice,Ham_scraps_AND_Rice,MP+OT,0,0,0,0,0,0.30365,0.14935,0.547,0,0,0,0
3195,MP.52+OT.85,Ham_scraps_AND_Cafeteria_wastes_CW,Ham_scraps_AND_Cafeteria_wastes_CW,MP+OT,0,0,0,0,0,0.31865,0.19435,0.487,0,0,0,0
3196,MP.52+OT.86,Ham_scraps_AND_Tea,Ham_scraps_AND_Tea,MP+OT,0,0,0,0,0,0.2987,0.22635,0.47495,0,0,0,0
3197,MP.52+OT.87,Ham_scraps_AND_Spent_coffee_grounds,Ham_scraps_AND_Spent_coffee_grounds,MP+OT,0,0,0,0,0,0.59925,0.30875,0.092,0,0,0,0
3198,MP.52+OT.88,Ham_scraps_AND_Chocolate,Ham_scraps_AND_Chocolate,MP+OT,0,0,0,0,0,0.46665,0.1518,0.38155,0,0,0,0
3199,MP.53+MP.54,Sliced_meat_AND_Offal,Sliced_meat_AND_Offal,MP+MP,0,0,0,0,0,0.5083,0.22485,0.26685,0,0,0,0
3200,MP.53+FP.55,Sliced_meat_AND_canned_tuna_fish,Sliced_meat_AND_canned_tuna_fish,MP+FP,0,0,0,0,0,0.53975,0.24785,0.2124,0,0,0,0
3201,MP.53+FP.56,Sliced_meat_AND_freeze_fish,Sliced_meat_AND_freeze_fish,MP+FP,0,0,0,0,0,0.5443,0.26965,0.1861,0,0,0,0
3202,MP.53+FP.57,Sliced_meat_AND_fresh_fish,Sliced_meat_AND_fresh_fish,MP+FP,0,0,0,0,0,0.52385,0.30765,0.1685,0,0,0,0
3203,MP.53+FP.58,Sliced_meat_AND_fish_flesh_salmon,Sliced_meat_AND_fish_flesh_salmon,MP+FP,0,0,0,0,0,0.5354,0.24065,0.22395,0,0,0,0
3204,MP.53+FP.59,Sliced_meat_AND_Fish_and_shellfish,Sliced_meat_AND_Fish_and_shellfish,MP+FP,0,0,0,0,0,0.64,0.1988,0.161,0,0,0,0
3205,MP.53+EP.60,Sliced_meat_AND_Whole_egg,Sliced_meat_AND_Whole_egg,MP+EP,0,0,0,0,0,0.58825,0.21275,0.199,0,0,0,0
3206,MP.53+EP.61,Sliced_meat_AND_Cooked_eggs,Sliced_meat_AND_Cooked_eggs,MP+EP,0,0,0,0,0,0.5571,0.2479,0.195,0,0,0,0
3207,MP.53+EP.62,Sliced_meat_AND_Pickled_eggs,Sliced_meat_AND_Pickled_eggs,MP+EP,0,0,0,0,0,0.6121,0.1886,0.19775,0,0,0,0
3208,MP.53+EP.63,Sliced_meat_AND_Raw_eggs,Sliced_meat_AND_Raw_eggs,MP+EP,0,0,0,0,0,0.6183,0.1927,0.189,0,0,0,0
3209,MP.53+SSG.64,Sliced_meat_AND_Sugar,Sliced_meat_AND_Sugar,MP+SSG,0,0,0,0,0,0.229,0.1569,0.6141,0,0,0,0
3210,MP.53+SSG.65,Sliced_meat_AND_Sweet_cream,Sliced_meat_AND_Sweet_cream,MP+SSG,0,0,0,0,0,0.499,0.1405,0.3605,0,0,0,0
3211,MP.53+SSG.66,Sliced_meat_AND_Chocolate_pudding,Sliced_meat_AND_Chocolate_pudding,MP+SSG,0,0,0,0,0,0.253,0.14875,0.59825,0,0,0,0
3212,MP.53+SSG.67,Sliced_meat_AND_Cakes,Sliced_meat_AND_Cakes,MP+SSG,0,0,0,0,0,0.3415,0.14495,0.51355,0,0,0,0
3213,MP.53+SSG.68,Sliced_meat_AND_Jelly,Sliced_meat_AND_Jelly,MP+SSG,0,0,0,0,0,0.229,0.1198,0.6512,0,0,0,0
3214,MP.53+SSG.69,Sliced_meat_AND_Mousse,Sliced_meat_AND_Mousse,MP+SSG,0,0,0,0,0,0.315,0.15145,0.53355,0,0,0,0
3215,MP.53+SSG.70,"Sliced_meat_AND_Other_dessert_wafers,etc.","Sliced_meat_AND_Other_dessert_wafers,etc.",MP+SSG,0,0,0,0,0,0.304,0.151,0.545,0,0,0,0
3216,MP.53+SS.71,Sliced_meat_AND_Condiments,Sliced_meat_AND_Condiments,MP+SS,0,0,0,0,0,0.2453,0.17385,0.58085,0,0,0,0
3217,MP.53+SS.72,Sliced_meat_AND_Canned_soup,Sliced_meat_AND_Canned_soup,MP+SS,0,0,0,0,0,0.2314,0.1945,0.5741,0,0,0,0
3218,MP.53+SS.73,Sliced_meat_AND_Soup,Sliced_meat_AND_Soup,MP+SS,0,0,0,0,0,0.2305,0.14795,0.623,0,0,0,0
3219,MP.53+BEV.74,Sliced_meat_AND_Cola_beverage,Sliced_meat_AND_Cola_beverage,MP+BEV,0,0,0,0,0,0.23,0.119,0.651,0,0,0,0
3220,MP.53+BEV.75,Sliced_meat_AND_Tea_beverage,Sliced_meat_AND_Tea_beverage,MP+BEV,0,0,0,0,0,0.2291,0.2305,0.5404,0,0,0,0
3221,MP.53+BEV.76,Sliced_meat_AND_Fruit_juices_orange,Sliced_meat_AND_Fruit_juices_orange,MP+BEV,0,0,0,0,0,0.229,0.22155,0.5495,0,0,0,0
3222,MP.53+RERW.77,Sliced_meat_AND_Food_from_conference,Sliced_meat_AND_Food_from_conference,MP+RERW,0,0,0,0,0,0.30005,0.1949,0.50505,0,0,0,0
3223,MP.53+RERW.78,Sliced_meat_AND_Food_from_hotel,Sliced_meat_AND_Food_from_hotel,MP+RERW,0,0,0,0,0,0.45,0.248,0.302,0,0,0,0
3224,MP.53+RERW.79,Sliced_meat_AND_Piece_of_pizza,Sliced_meat_AND_Piece_of_pizza,MP+RERW,0,0,0,0,0,0.262,0.239,0.499,0,0,0,0
3225,MP.53+RERW.80,Sliced_meat_AND_French_fries,Sliced_meat_AND_French_fries,MP+RERW,0,0,0,0,0,0.377,0.1425,0.4805,0,0,0,0
3226,MP.53+RERW.81,Sliced_meat_AND_Gravy_tomato_sauce,Sliced_meat_AND_Gravy_tomato_sauce,MP+RERW,0,0,0,0,0,0.2323,0.1428,0.6249,0,0,0,0
3227,MP.53+OT.82,Sliced_meat_AND_Plain_pasta,Sliced_meat_AND_Plain_pasta,MP+OT,0,0,0,0,0,0.259,0.1855,0.5555,0,0,0,0
3228,MP.53+OT.83,Sliced_meat_AND_Meat_pasta,Sliced_meat_AND_Meat_pasta,MP+OT,0,0,0,0,0,0.299,0.212,0.489,0,0,0,0
3229,MP.53+OT.84,Sliced_meat_AND_Rice,Sliced_meat_AND_Rice,MP+OT,0,0,0,0,0,0.234,0.1555,0.6105,0,0,0,0
3230,MP.53+OT.85,Sliced_meat_AND_Cafeteria_wastes_CW,Sliced_meat_AND_Cafeteria_wastes_CW,MP+OT,0,0,0,0,0,0.249,0.2005,0.5505,0,0,0,0
3231,MP.53+OT.86,Sliced_meat_AND_Tea,Sliced_meat_AND_Tea,MP+OT,0,0,0,0,0,0.22905,0.2325,0.53845,0,0,0,0
3232,MP.53+OT.87,Sliced_meat_AND_Spent_coffee_grounds,Sliced_meat_AND_Spent_coffee_grounds,MP+OT,0,0,0,0,0,0.5296,0.3149,0.1555,0,0,0,0
3233,MP.53+OT.88,Sliced_meat_AND_Chocolate,Sliced_meat_AND_Chocolate,MP+OT,0,0,0,0,0,0.397,0.15795,0.44505,0,0,0,0
3234,MP.54+FP.55,Offal_AND_canned_tuna_fish,Offal_AND_canned_tuna_fish,MP+FP,0,0,0,0,0,0.59005,0.2417,0.16825,0,0,0,0
3235,MP.54+FP.56,Offal_AND_freeze_fish,Offal_AND_freeze_fish,MP+FP,0,0,0,0,0,0.5946,0.2635,0.14195,0,0,0,0
3236,MP.54+FP.57,Offal_AND_fresh_fish,Offal_AND_fresh_fish,MP+FP,0,0,0,0,0,0.57415,0.3015,0.12435,0,0,0,0
3237,MP.54+FP.58,Offal_AND_fish_flesh_salmon,Offal_AND_fish_flesh_salmon,MP+FP,0,0,0,0,0,0.5857,0.2345,0.1798,0,0,0,0
3238,MP.54+FP.59,Offal_AND_Fish_and_shellfish,Offal_AND_Fish_and_shellfish,MP+FP,0,0,0,0,0,0.6903,0.19265,0.11685,0,0,0,0
3239,MP.54+EP.60,Offal_AND_Whole_egg,Offal_AND_Whole_egg,MP+EP,0,0,0,0,0,0.63855,0.2066,0.15485,0,0,0,0
3240,MP.54+EP.61,Offal_AND_Cooked_eggs,Offal_AND_Cooked_eggs,MP+EP,0,0,0,0,0,0.6074,0.24175,0.15085,0,0,0,0
3241,MP.54+EP.62,Offal_AND_Pickled_eggs,Offal_AND_Pickled_eggs,MP+EP,0,0,0,0,0,0.6624,0.18245,0.1536,0,0,0,0
3242,MP.54+EP.63,Offal_AND_Raw_eggs,Offal_AND_Raw_eggs,MP+EP,0,0,0,0,0,0.6686,0.18655,0.14485,0,0,0,0
3243,MP.54+SSG.64,Offal_AND_Sugar,Offal_AND_Sugar,MP+SSG,0,0,0,0,0,0.2793,0.15075,0.56995,0,0,0,0
3244,MP.54+SSG.65,Offal_AND_Sweet_cream,Offal_AND_Sweet_cream,MP+SSG,0,0,0,0,0,0.5493,0.13435,0.31635,0,0,0,0
3245,MP.54+SSG.66,Offal_AND_Chocolate_pudding,Offal_AND_Chocolate_pudding,MP+SSG,0,0,0,0,0,0.3033,0.1426,0.5541,0,0,0,0
3246,MP.54+SSG.67,Offal_AND_Cakes,Offal_AND_Cakes,MP+SSG,0,0,0,0,0,0.3918,0.1388,0.4694,0,0,0,0
3247,MP.54+SSG.68,Offal_AND_Jelly,Offal_AND_Jelly,MP+SSG,0,0,0,0,0,0.2793,0.11365,0.60705,0,0,0,0
3248,MP.54+SSG.69,Offal_AND_Mousse,Offal_AND_Mousse,MP+SSG,0,0,0,0,0,0.3653,0.1453,0.4894,0,0,0,0
3249,MP.54+SSG.70,"Offal_AND_Other_dessert_wafers,etc.","Offal_AND_Other_dessert_wafers,etc.",MP+SSG,0,0,0,0,0,0.3543,0.14485,0.50085,0,0,0,0
3250,MP.54+SS.71,Offal_AND_Condiments,Offal_AND_Condiments,MP+SS,0,0,0,0,0,0.2956,0.1677,0.5367,0,0,0,0
3251,MP.54+SS.72,Offal_AND_Canned_soup,Offal_AND_Canned_soup,MP+SS,0,0,0,0,0,0.2817,0.18835,0.52995,0,0,0,0
3252,MP.54+SS.73,Offal_AND_Soup,Offal_AND_Soup,MP+SS,0,0,0,0,0,0.2808,0.1418,0.57885,0,0,0,0
3253,MP.54+BEV.74,Offal_AND_Cola_beverage,Offal_AND_Cola_beverage,MP+BEV,0,0,0,0,0,0.2803,0.11285,0.60685,0,0,0,0
3254,MP.54+BEV.75,Offal_AND_Tea_beverage,Offal_AND_Tea_beverage,MP+BEV,0,0,0,0,0,0.2794,0.22435,0.49625,0,0,0,0
3255,MP.54+BEV.76,Offal_AND_Fruit_juices_orange,Offal_AND_Fruit_juices_orange,MP+BEV,0,0,0,0,0,0.2793,0.2154,0.50535,0,0,0,0
3256,MP.54+RERW.77,Offal_AND_Food_from_conference,Offal_AND_Food_from_conference,MP+RERW,0,0,0,0,0,0.35035,0.18875,0.4609,0,0,0,0
3257,MP.54+RERW.78,Offal_AND_Food_from_hotel,Offal_AND_Food_from_hotel,MP+RERW,0,0,0,0,0,0.5003,0.24185,0.25785,0,0,0,0
3258,MP.54+RERW.79,Offal_AND_Piece_of_pizza,Offal_AND_Piece_of_pizza,MP+RERW,0,0,0,0,0,0.3123,0.23285,0.45485,0,0,0,0
3259,MP.54+RERW.80,Offal_AND_French_fries,Offal_AND_French_fries,MP+RERW,0,0,0,0,0,0.4273,0.13635,0.43635,0,0,0,0
3260,MP.54+RERW.81,Offal_AND_Gravy_tomato_sauce,Offal_AND_Gravy_tomato_sauce,MP+RERW,0,0,0,0,0,0.2826,0.13665,0.58075,0,0,0,0
3261,MP.54+OT.82,Offal_AND_Plain_pasta,Offal_AND_Plain_pasta,MP+OT,0,0,0,0,0,0.3093,0.17935,0.51135,0,0,0,0
3262,MP.54+OT.83,Offal_AND_Meat_pasta,Offal_AND_Meat_pasta,MP+OT,0,0,0,0,0,0.3493,0.20585,0.44485,0,0,0,0
3263,MP.54+OT.84,Offal_AND_Rice,Offal_AND_Rice,MP+OT,0,0,0,0,0,0.2843,0.14935,0.56635,0,0,0,0
3264,MP.54+OT.85,Offal_AND_Cafeteria_wastes_CW,Offal_AND_Cafeteria_wastes_CW,MP+OT,0,0,0,0,0,0.2993,0.19435,0.50635,0,0,0,0
3265,MP.54+OT.86,Offal_AND_Tea,Offal_AND_Tea,MP+OT,0,0,0,0,0,0.27935,0.22635,0.4943,0,0,0,0
3266,MP.54+OT.87,Offal_AND_Spent_coffee_grounds,Offal_AND_Spent_coffee_grounds,MP+OT,0,0,0,0,0,0.5799,0.30875,0.11135,0,0,0,0
3267,MP.54+OT.88,Offal_AND_Chocolate,Offal_AND_Chocolate,MP+OT,0,0,0,0,0,0.4473,0.1518,0.4009,0,0,0,0
3268,FP.55+FP.56,canned_tuna_fish_AND_freeze_fish,canned_tuna_fish_AND_freeze_fish,FP+FP,0,0,0,0,0,0.62605,0.2865,0.0875,0,0,0,0
3269,FP.55+FP.57,canned_tuna_fish_AND_fresh_fish,canned_tuna_fish_AND_fresh_fish,FP+FP,0,0,0,0,0,0.6056,0.3245,0.0699,0,0,0,0
3270,FP.55+FP.58,canned_tuna_fish_AND_fish_flesh_salmon,canned_tuna_fish_AND_fish_flesh_salmon,FP+FP,0,0,0,0,0,0.61715,0.2575,0.12535,0,0,0,0
3271,FP.55+FP.59,canned_tuna_fish_AND_Fish_and_shellfish,canned_tuna_fish_AND_Fish_and_shellfish,FP+FP,0,0,0,0,0,0.72175,0.21565,0.0624,0,0,0,0
3272,FP.55+EP.60,canned_tuna_fish_AND_Whole_egg,canned_tuna_fish_AND_Whole_egg,FP+EP,0,0,0,0,0,0.67,0.2296,0.1004,0,0,0,0
3273,FP.55+EP.61,canned_tuna_fish_AND_Cooked_eggs,canned_tuna_fish_AND_Cooked_eggs,FP+EP,0,0,0,0,0,0.63885,0.26475,0.0964,0,0,0,0
3274,FP.55+EP.62,canned_tuna_fish_AND_Pickled_eggs,canned_tuna_fish_AND_Pickled_eggs,FP+EP,0,0,0,0,0,0.69385,0.20545,0.09915,0,0,0,0
3275,FP.55+EP.63,canned_tuna_fish_AND_Raw_eggs,canned_tuna_fish_AND_Raw_eggs,FP+EP,0,0,0,0,0,0.70005,0.20955,0.0904,0,0,0,0
3276,FP.55+SSG.64,canned_tuna_fish_AND_Sugar,canned_tuna_fish_AND_Sugar,FP+SSG,0,0,0,0,0,0.31075,0.17375,0.5155,0,0,0,0
3277,FP.55+SSG.65,canned_tuna_fish_AND_Sweet_cream,canned_tuna_fish_AND_Sweet_cream,FP+SSG,0,0,0,0,0,0.58075,0.15735,0.2619,0,0,0,0
3278,FP.55+SSG.66,canned_tuna_fish_AND_Chocolate_pudding,canned_tuna_fish_AND_Chocolate_pudding,FP+SSG,0,0,0,0,0,0.33475,0.1656,0.49965,0,0,0,0
3279,FP.55+SSG.67,canned_tuna_fish_AND_Cakes,canned_tuna_fish_AND_Cakes,FP+SSG,0,0,0,0,0,0.42325,0.1618,0.41495,0,0,0,0
